Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
4-09_SM42-20190805_200742.wav,,,0,2019-08-05T20:07:42-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,4_09,S3_Summer,0,0,0.8,0
4-09_SM42-20190805_202403.wav,,1,0,2019-08-05T20:24:03-07:00,8/5/19,TWBA,Tabr,8,9,,Tabr,Epfu,,,26.35,1.25,10.23,1.13,4.67,34.67,24.82,1.94,0.6,1,214.14,4_09,S3_Summer,4.61,4.2,0.8,16
4-09_SM42-20190805_203604.wav,1,,0,2019-08-05T20:36:04-07:00,8/5/19,TWBA,Myyu,9,9,,Myyu,,,,48.04,0.95,5.95,0.85,10.43,67.83,44.45,11.48,2.01,3.01,95.9,4_09,S3_Summer,6.27,4.2,0.8,16
4-09_SM42-20190805_203809.wav,1,,0,2019-08-05T20:38:09-07:00,8/5/19,TWBA,Myyu,6,8,,Myyu,Myca,,,48.51,0.78,4.84,0.68,11.17,75.63,44.27,16.91,3.45,4.81,89.56,4_09,S3_Summer,6.78,4.2,0.8,16
4-09_SM42-20190805_210053.wav,,,0,2019-08-05T21:00:53-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,4_09,S3_Summer,0,0,0.8,0
4-09_SM42-20190805_210251.wav,1,,0,2019-08-05T21:02:51-07:00,8/5/19,NOID,Myca,4,4,,Myca,,,,47.44,0.66,4.51,0.47,5.95,64.09,44.97,7.78,2.56,3.51,168.2,4_09,S3_Summer,5.89,4.2,0.8,16
4-09_SM42-20190805_232256.wav,1,1,0,2019-08-05T23:22:56-07:00,8/5/19,NOID,,1,2,Chme/Myyu,Myyu,Chme,,,49.3,1.3,2.84,0.88,11.72,70.4,46.03,11.97,5.19,8.89,85.31,4_09,S3_Summer,5.64,4.2,0.8,16
4-09_SM42-20190805_232303.wav,,,0,2019-08-05T23:23:03-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,4_09,S3_Summer,0,0,0.8,0
4-09_SM42-20190806_000717.wav,,1,0,2019-08-06T00:07:17-07:00,8/5/19,TWBA,Tabr,6,7,,Tabr,Epfu,,,28.62,1.15,9.8,0.72,5.88,44.24,26.38,3.09,1.01,1.76,170.09,4_09,S3_Summer,3.97,4.2,0.8,16
4-09_SM42-20190806_004234.wav,1,,0,2019-08-06T00:42:34-07:00,8/5/19,NOID,,3,3,Pahe,Pahe,,,,42.58,0.94,6.62,0.5,3.99,48.35,42.46,1.55,0.59,0.87,250.91,4_09,S3_Summer,3.37,4.2,0.8,16
