Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
2-08_SM42-20190722_193835.wav,1,,0,2019-07-22T19:38:35-07:00,7/22/19,TWBA,Pahe,15,15,,Pahe,,,,45.89,0.41,7.41,0.44,7.84,48.24,45.55,0.73,0.28,0.52,127.54,2_08,S3_Summer,7.08,4.2,0.8,16
2-08_SM42-20190722_193914.wav,1,,0,2019-07-22T19:39:14-07:00,7/22/19,TWBA,Pahe,10,10,,Pahe,,,,45.21,0.83,6.05,0.33,6.49,49.49,44.97,1.1,0.67,0.87,153.97,2_08,S3_Summer,3.7,4.2,0.8,16
2-08_SM42-20190722_194000.wav,1,,0,2019-07-22T19:40:00-07:00,7/22/19,TWBA,Pahe,16,16,,Pahe,,,,45.86,0.52,6.54,1.25,7.87,50.28,45.34,1.61,0.53,0.88,127.12,2_08,S3_Summer,9.5,4.2,0.8,16
2-08_SM42-20190722_194056.wav,1,,0,2019-07-22T19:40:56-07:00,7/22/19,TWBA,Pahe,16,16,,Pahe,,,,46.62,0.43,5.87,0.52,9.23,51.73,46.53,2.33,0.74,1.22,108.35,2_08,S3_Summer,5.54,4.2,0.8,16
2-08_SM42-20190722_194116.wav,1,,0,2019-07-22T19:41:16-07:00,7/22/19,TWBA,Pahe,9,9,,Pahe,,,,44.21,0.65,6.71,0.4,6.73,47.61,43.3,1.09,0.43,0.75,148.56,2_08,S3_Summer,4.78,4.2,0.8,16
2-08_SM42-20190722_194131.wav,1,,0,2019-07-22T19:41:31-07:00,7/22/19,TWBA,Pahe,15,16,,Pahe,Labl,,,46.01,0.89,6.76,0.97,6.67,52.56,45.79,2.35,0.59,1.16,149.86,2_08,S3_Summer,8.39,4.2,0.8,16
2-08_SM42-20190722_194144.wav,1,,0,2019-07-22T19:41:44-07:00,7/22/19,TWBA,Pahe,7,7,,Pahe,,,,42.51,0.5,7.67,0.33,8.65,45.94,41.95,1.19,0.4,0.67,115.66,2_08,S3_Summer,6.36,4.2,0.8,16
2-08_SM42-20190722_194154.wav,1,,0,2019-07-22T19:41:54-07:00,7/22/19,TWBA,Pahe,14,15,,Pahe,Labl,,,44.68,0.33,8.21,1.54,6.79,47.87,44.52,1.25,0.26,0.59,147.3,2_08,S3_Summer,8.46,4.2,0.8,16
2-08_SM42-20190722_194246.wav,1,,0,2019-07-22T19:42:46-07:00,7/22/19,TWBA,Pahe,15,15,,Pahe,,,,43.63,0.77,6.8,0.38,5.98,48.84,43.26,2.12,0.59,0.79,167.12,2_08,S3_Summer,5.6,4.2,0.8,16
2-08_SM42-20190722_194347.wav,1,,0,2019-07-22T19:43:47-07:00,7/22/19,TWBA,Pahe,15,15,,Pahe,,,,43.71,0.58,7.31,0.48,8.62,46.68,43.42,0.88,0.43,0.58,115.97,2_08,S3_Summer,6.18,4.2,0.8,16
2-08_SM42-20190722_194404.wav,1,,0,2019-07-22T19:44:04-07:00,7/22/19,NOID,,1,1,Pahe,Pahe,,,,44.08,0.15,8.17,0,9.06,50.63,42.97,1.3,0.58,0.81,110.42,2_08,S3_Summer,2.32,4.2,0.8,16
2-08_SM42-20190722_194411.wav,1,,0,2019-07-22T19:44:11-07:00,7/22/19,TWBA,Pahe,13,13,,Pahe,,,,44.52,0.41,7.13,0.81,6.66,48.9,44.01,1.21,0.5,0.8,150.21,2_08,S3_Summer,4.05,4.2,0.8,16
2-08_SM42-20190722_194418.wav,1,,0,2019-07-22T19:44:18-07:00,7/22/19,TWBA,Pahe,16,16,,Pahe,,,,45.84,0.61,7.51,0.52,8.61,50.16,45.49,1.84,0.44,0.72,116.12,2_08,S3_Summer,10.72,4.2,0.8,16
2-08_SM42-20190722_194442.wav,1,,0,2019-07-22T19:44:42-07:00,7/22/19,TWBA,Pahe,16,16,,Pahe,,,,46.07,0.74,7.65,0.76,8.71,50.34,45.85,0.83,0.54,0.66,114.81,2_08,S3_Summer,5.33,4.2,0.8,16
2-08_SM42-20190722_194505.wav,1,,0,2019-07-22T19:45:05-07:00,7/22/19,TWBA,Pahe,15,15,,Pahe,,,,45.26,0.63,6.78,0.83,10.03,52.33,44.8,2.44,0.68,1.21,99.73,2_08,S3_Summer,4.95,4.2,0.8,16
2-08_SM42-20190722_194516.wav,1,,0,2019-07-22T19:45:16-07:00,7/22/19,TWBA,Pahe,13,13,,Pahe,,,,45.33,0.62,6.25,0.41,9.21,50.65,45.01,2.44,0.56,0.94,108.58,2_08,S3_Summer,3.31,4.2,0.8,16
2-08_SM42-20190722_194527.wav,1,,0,2019-07-22T19:45:27-07:00,7/22/19,TWBA,Pahe,6,6,,Pahe,,,,43.16,2.03,6.65,1.07,8.02,49.99,42.61,2.66,0.63,1.05,124.71,2_08,S3_Summer,12.53,4.2,0.8,16
2-08_SM42-20190722_194547.wav,1,,0,2019-07-22T19:45:47-07:00,7/22/19,TWBA,Pahe,16,16,,Pahe,,,,44.75,0.39,8.1,0.55,8.51,48.77,44.28,1.05,0.5,0.64,117.58,2_08,S3_Summer,7.91,4.2,0.8,16
2-08_SM42-20190722_194603.wav,1,,0,2019-07-22T19:46:03-07:00,7/22/19,TWBA,Pahe,16,16,,Pahe,,,,44.75,0.61,7.68,0.47,9.06,49.46,44.37,1.29,0.48,0.6,110.32,2_08,S3_Summer,5.16,4.2,0.8,16
