Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
5-09_SM42-20190729_200347.wav,,,0,2019-07-29T20:03:47-07:00,7/29/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_09,S3_Summer,0,0,0.8,0
5-09_SM42-20190729_202005.wav,,,0,2019-07-29T20:20:05-07:00,7/29/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_09,S3_Summer,0,0,0.8,0
5-09_SM42-20190729_210810.wav,,,0,2019-07-29T21:08:10-07:00,7/29/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_09,S3_Summer,0,0,0.8,0
5-09_SM42-20190729_220540.wav,1,,0,2019-07-29T22:05:40-07:00,7/29/19,TWBA,Pahe,7,7,,Pahe,,,,45.56,0.5,3.1,0.4,9.87,52.85,42.98,5.62,1.04,3.01,101.28,5_09,S3_Summer,5.07,4.2,0.8,16
5-09_SM42-20190729_221750.wav,1,,0,2019-07-29T22:17:50-07:00,7/29/19,NOID,,,,,,,,,41.43,0.38,6.03,0.29,6.54,43.01,41.11,0.35,0.48,0.4,152.95,5_09,S3_Summer,5.73,4.2,0.8,16
5-09_SM42-20190729_223323.wav,,1,0,2019-07-29T22:33:23-07:00,7/29/19,TWBA,Tabr,5,5,,Tabr,,,,21.58,0.32,14.58,1.07,2.87,22.51,21.18,0.19,0.04,0.08,348.51,5_09,S3_Summer,4.47,4.2,0.8,16
5-09_SM42-20190729_224728.wav,,1,0,2019-07-29T22:47:28-07:00,7/29/19,TWBA,Tabr,15,15,,Tabr,,,,23.77,0.7,11.32,1.25,4.73,26.57,21.7,0.67,0.29,0.38,211.38,5_09,S3_Summer,6.61,4.2,0.8,16
5-09_SM42-20190729_225617.wav,,1,0,2019-07-29T22:56:17-07:00,7/29/19,TWBA,Tabr,4,5,,Tabr,Laci,,,21.82,0.27,12.64,1.15,4.58,22.12,21.34,0.09,0.07,0.02,218.42,5_09,S3_Summer,2.93,4.2,0.8,16
5-09_SM42-20190729_230953.wav,,1,0,2019-07-29T23:09:53-07:00,7/29/19,NOID,,2,3,Epfu/Tabr,Epfu,Tabr,,,25.58,0.91,7.57,1.8,8.45,41.26,25.44,3.69,0.82,1.74,118.37,5_09,S3_Summer,3.04,4.2,0.8,16
5-09_SM42-20190729_230959.wav,,1,2,2019-07-29T23:09:59-07:00,7/29/19,TABR,Tabr,7,7,,Tabr,,,,23.16,1.26,13.25,0.9,4.16,25.82,22.54,0.53,0.21,0.31,240.17,5_09,S3_Summer,5.97,4.2,0.8,16
