Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
2-09_SM42-20190708_195041.wav,1,,0,2019-07-08T19:50:41-07:00,7/8/19,NOID,,2,2,Pahe,Pahe,,,,42.3,0.44,5.29,0.26,8.81,46.05,41.9,0.66,0.87,0.88,113.53,2_09,S3_Summer,6.95,4.2,0.8,16
2-09_SM42-20190708_195052.wav,1,1,0,2019-07-08T19:50:52-07:00,7/8/19,NOID,,3,3,Pahe,Pahe,,,,42.35,0.66,5.35,0.21,9.98,46.66,42.49,1.06,0.77,0.89,100.16,2_09,S3_Summer,8.65,4.2,0.8,16
2-09_SM42-20190708_195514.wav,1,,0,2019-07-08T19:55:14-07:00,7/8/19,TWBA,Pahe,16,16,,Pahe,,,,45.65,0.57,5.91,0.34,6.78,52.53,45.49,2.53,0.66,1.09,147.51,2_09,S3_Summer,7.29,4.2,0.8,16
2-09_SM42-20190708_195611.wav,1,,0,2019-07-08T19:56:11-07:00,7/8/19,TWBA,Pahe,13,13,,Pahe,,,,43.83,1.13,5.93,0.52,8.14,51.95,42.67,4.06,0.65,1.17,122.84,2_09,S3_Summer,7.88,4.2,0.8,16
2-09_SM42-20190708_195705.wav,1,,0,2019-07-08T19:57:05-07:00,7/8/19,TWBA,Pahe,5,5,,Pahe,,,,45.38,0.59,5.73,0.29,4.4,49.68,45.14,1.42,0.64,0.91,227.29,2_09,S3_Summer,4.42,4.2,0.8,16
2-09_SM42-20190708_195849.wav,1,,0,2019-07-08T19:58:49-07:00,7/8/19,TWBA,Pahe,9,9,,Pahe,,,,43.27,0.65,5.42,0.32,10.13,46.97,42.83,1.43,0.55,0.85,98.76,2_09,S3_Summer,7.55,4.2,0.8,16
2-09_SM42-20190708_195900.wav,1,,0,2019-07-08T19:59:00-07:00,7/8/19,NOID,,2,3,Pahe,Pahe,Chme,,,45.61,1.64,5.06,1.59,6.4,52.04,44.87,2.92,0.62,2.55,156.24,2_09,S3_Summer,2.94,4.2,0.8,16
2-09_SM42-20190708_195906.wav,1,,0,2019-07-08T19:59:06-07:00,7/8/19,TWBA,Pahe,16,16,,Pahe,,,,44.22,0.6,5.94,0.37,7.04,50.94,43.33,3.44,0.87,1.18,142.13,2_09,S3_Summer,10.12,4.2,0.8,16
2-09_SM42-20190708_195922.wav,1,,0,2019-07-08T19:59:22-07:00,7/8/19,TWBA,Pahe,9,9,,Pahe,,,,43.61,0.85,4.86,0.77,6.64,51.29,42.99,3.87,1.16,1.75,150.57,2_09,S3_Summer,4.52,4.2,0.8,16
2-09_SM42-20190708_195939.wav,1,,0,2019-07-08T19:59:39-07:00,7/8/19,TWBA,Pahe,9,10,,Pahe,Myca,,,42.97,0.88,5.49,0.64,7.24,52.89,42.63,5.09,1.09,1.78,138.14,2_09,S3_Summer,15,4.2,0.8,16
