Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
1-04_SM42-20190715_205521.wav,1,,2,2019-07-15T20:55:21-07:00,7/15/19,PAHE,Pahe,12,13,,Pahe,Chme,,,45.45,0.76,4.41,0.44,8.37,59.3,43.44,13.42,1.53,3.32,119.41,1_04,S3_Summer,3.56,4.2,0.8,16
1-04_SM42-20190715_211236.wav,,,0,2019-07-15T21:12:36-07:00,7/15/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,1_04,S3_Summer,0,0,0.8,0
1-04_SM42-20190715_212140.wav,,,0,2019-07-15T21:21:40-07:00,7/15/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,1_04,S3_Summer,0,0,0.8,0
1-04_SM42-20190716_004446.wav,,,0,2019-07-16T00:44:46-07:00,7/15/19,NOID,,1,1,Pahe,Pahe,,,,45.04,,7.22,,10.58,47.79,44.61,0.57,0.39,0.56,94.52,1_04,S3_Summer,2.64,4.2,0.8,16
1-04_SM42-20190716_210938.wav,1,,0,2019-07-16T21:09:38-07:00,7/16/19,NOID,,2,2,Pahe,Pahe,,,,45.9,0.24,4.44,0.13,4.74,52.62,44.72,3.11,0.95,1.61,211.02,1_04,S3_Summer,4.3,4.2,0.8,16
1-04_SM42-20190716_213655.wav,,,0,2019-07-16T21:36:55-07:00,7/16/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,1_04,S3_Summer,0,0,0.8,0
1-04_SM42-20190716_223545.wav,1,,1,2019-07-16T22:35:45-07:00,7/16/19,PAHE,Pahe,12,12,,Pahe,,,,45.09,0.61,4.19,0.8,10.99,64.82,44.2,17.91,2.43,5.52,90.95,1_04,S3_Summer,4.52,4.2,0.8,16
1-04_SM42-20190716_224105.wav,,,0,2019-07-16T22:41:05-07:00,7/16/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,1_04,S3_Summer,0,0,0.8,0
1-04_SM42-20190716_224259.wav,,,0,2019-07-16T22:42:59-07:00,7/16/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,1_04,S3_Summer,0,0,0.8,0
1-04_SM42-20190716_230034.wav,,,0,2019-07-16T23:00:34-07:00,7/16/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,1_04,S3_Summer,0,0,0.8,0
1-04_SM42-20190716_230247.wav,,,0,2019-07-16T23:02:47-07:00,7/16/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,1_04,S3_Summer,0,0,0.8,0
