Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
3-04_SM42-20190204_205328.wav,,1,0,2019-02-04T20:53:28-07:00,2/4/19,NOID,,1,1,Tabr/,Tabr,,,,20.89,0,15.66,0.18,,21.03,20.14,0.02,0.01,0.02,,3_04,S1_Winter,2.01,4.2,0.8,16
3-04_SM42-20190204_210919.wav,,1,0,2019-02-04T21:09:19-07:00,2/4/19,TWBA,,2,2,Laci,Laci,,,,17.8,1.02,11.06,2.37,3.1,20.85,17.16,0.62,0.38,0.51,322.96,3_04,S1_Winter,9.05,4.2,0.8,16
3-04_SM42-20190204_211246.wav,,,0,2019-02-04T21:12:46-07:00,2/4/19,NOID,,1,1,Laci,Laci,,,,17.28,,9.84,,1.16,18.94,16.69,0.28,0.15,0.26,858.52,3_04,S1_Winter,4.61,4.2,0.8,16
3-04_SM42-20190204_211405.wav,,,0,2019-02-04T21:14:05-07:00,2/4/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,3_04,S1_Winter,0,0,0.8,0
3-04_SM42-20190204_211603.wav,,,0,2019-02-04T21:16:03-07:00,2/4/19,NOID,,,,,,,,,,,,,Inf,,,,,,,3_04,S1_Winter,0,0,0.8,0
3-04_SM42-20190204_211611.wav,,,0,2019-02-04T21:16:11-07:00,2/4/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,3_04,S1_Winter,0,0,0.8,0
3-04_SM42-20190204_214620.wav,,1,0,2019-02-04T21:46:20-07:00,2/4/19,NOID,,2,4,Tabr/Laci,Tabr,Laci,,,21.11,0.73,10.31,2.52,1.93,21.93,20.85,0.58,0.03,0.12,518.98,3_04,S1_Winter,4.61,4.2,0.8,16
3-04_SM42-20190204_215519.wav,,,0,2019-02-04T21:55:19-07:00,2/4/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,3_04,S1_Winter,0,0,0.8,0
3-04_SM42-20190204_215700.wav,,,0,2019-02-04T21:57:00-07:00,2/4/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,3_04,S1_Winter,0,0,0.8,0
3-04_SM42-20190204_220923.wav,,,0,2019-02-04T22:09:23-07:00,2/4/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,3_04,S1_Winter,0,0,0.8,0
3-04_SM42-20190204_221210.wav,,1,0,2019-02-04T22:12:10-07:00,2/4/19,NOID,,,,,,,,,15.05,0.99,21.47,2.08,1.54,15.76,14.14,0.06,0.01,0.03,650.32,3_04,S1_Winter,11.97,4.2,0.8,16
3-04_SM42-20190204_234029.wav,,1,1,2019-02-04T23:40:29-07:00,2/4/19,TABR,Tabr,3,4,,Tabr,Laci,,,20.12,0.45,16.84,0.77,0.98,21.14,19.99,0.01,0.08,0.03,1022.7,3_04,S1_Winter,6.73,4.2,0.8,16
3-04_SM42-20190205_005727.wav,,,0,2019-02-05T00:57:27-07:00,2/4/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,3_04,S1_Winter,0,0,0.8,0
3-04_SM42-20190205_010045.wav,,1,0,2019-02-05T01:00:45-07:00,2/4/19,NOID,Tabr,2,2,,Tabr,,,,22.07,0.48,11.96,1.93,1.06,25.05,21.89,0.5,0.34,0.39,945.52,3_04,S1_Winter,7.39,4.2,0.8,16
