Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
1-06_SM42-20190812_202601.wav,,,0,2019-08-12T20:26:01-07:00,8/12/19,NOID,,1,1,Pahe,Pahe,,,,42.75,,6.47,,2.79,46.1,42.75,1.48,0.33,0.46,358.29,1_06,S3_Summer,5.99,4.2,0.8,16
1-06_SM42-20190812_222812.wav,,,0,2019-08-12T22:28:12-07:00,8/12/19,NOID,,,,,,,,,,,,,Inf,,,,,,,1_06,S3_Summer,0,0,0.8,0
1-06_SM42-20190812_224535.wav,1,,0,2019-08-12T22:45:35-07:00,8/12/19,TWBA,Pahe,13,13,,Pahe,,,,44.12,1.4,5.25,0.41,4.04,51.98,44.01,3.19,0.71,1.34,247.58,1_06,S3_Summer,11.64,4.2,0.8,16
1-06_SM42-20190812_224937.wav,1,,1,2019-08-12T22:49:37-07:00,8/12/19,PAHE,Pahe,13,13,,Pahe,,,,43.55,0.48,6.46,0.71,3.58,46.07,43.24,0.83,0.48,0.53,278.98,1_06,S3_Summer,6.41,4.2,0.8,16
1-06_SM42-20190812_232539.wav,,1,0,2019-08-12T23:25:39-07:00,8/12/19,APPH,Tabr,7,10,,Tabr,Laci,Nysp,,23.2,3.5,10.96,5.07,4.95,40.09,20.45,5.41,2.23,3.24,201.85,1_06,S3_Summer,5.47,4.2,0.8,16
1-06_SM42-20190813_000838.wav,,1,0,2019-08-13T00:08:38-07:00,8/12/19,NOID,Tabr,2,4,,Tabr,Laci,Nysp,,22.86,1.12,11.33,4.21,6.18,24.37,22.36,0.23,0.1,0.21,161.87,1_06,S3_Summer,7.54,4.2,0.8,16
1-06_SM42-20190813_001359.wav,,1,0,2019-08-13T00:13:59-07:00,8/12/19,APPH,Tabr,4,6,,Tabr,Laci,,,26.08,1.2,11.84,3.57,2.71,29.48,25.22,0.36,0.24,0.24,369.66,1_06,S3_Summer,4.08,4.2,0.8,16
1-06_SM42-20190813_001709.wav,,1,0,2019-08-13T00:17:09-07:00,8/12/19,APPH,,3,6,Nysp/Laci/Tabr,Nysp,Laci,Tabr,,25.68,2.09,9.93,3.32,21.71,49.83,16.4,8.72,3.89,4.99,46.06,1_06,S3_Summer,4.16,4.2,0.8,16
1-06_SM42-20190813_002152.wav,,,0,2019-08-13T00:21:52-07:00,8/12/19,NOID,,,,,,,,,,,,,Inf,,,,,,,1_06,S3_Summer,0,0,0.8,0
1-06_SM42-20190813_020839.wav,1,,1,2019-08-13T02:08:39-07:00,8/12/19,PAHE,Pahe,16,16,,Pahe,,,,44.23,0.5,6.34,0.35,3.62,47.98,44.13,1.55,0.45,0.65,276.21,1_06,S3_Summer,8.28,4.2,0.8,16
1-06_SM42-20190813_023436.wav,1,,2,2019-08-13T02:34:36-07:00,8/12/19,PAHE,Pahe,8,8,,Pahe,,,,43.14,0.85,5.58,0.24,3.26,49.12,42.06,3.82,0.59,1.08,306.33,1_06,S3_Summer,5.66,4.2,0.8,16
1-06_SM42-20190813_033823.wav,,,0,2019-08-13T03:38:23-07:00,8/12/19,NOID,,,,,,,,,,,,,Inf,,,,,,,1_06,S3_Summer,0,0,0.8,0
1-06_SM42-20190813_033851.wav,1,,1,2019-08-13T03:38:51-07:00,8/12/19,PAHE,Pahe,5,5,,Pahe,,,,44.77,0.69,5.33,0.35,3.43,48.08,44.51,1.33,0.62,0.91,291.55,1_06,S3_Summer,3.07,4.2,0.8,16
1-06_SM42-20190813_035050.wav,1,,0,2019-08-13T03:50:50-07:00,8/12/19,TWBA,Pahe,9,9,,Pahe,,,,44.01,1.23,6.58,0.77,3.13,46.78,43.24,0.65,0.52,0.54,319.66,1_06,S3_Summer,5.83,4.2,0.8,16
1-06_SM42-20190813_040516.wav,1,,1,2019-08-13T04:05:16-07:00,8/12/19,PAHE,Pahe,15,15,,Pahe,,,,44.44,0.63,6.93,1.6,4.49,50.35,44.02,2.71,0.5,0.86,222.64,1_06,S3_Summer,7.22,4.2,0.8,16
1-06_SM42-20190813_041553.wav,1,,1,2019-08-13T04:15:53-07:00,8/12/19,PAHE,Pahe,8,8,,Pahe,,,,43.1,0.23,5.16,0.21,2.79,46.39,42.94,1.9,0.49,0.87,358.29,1_06,S3_Summer,5.25,4.2,0.8,16
1-06_SM42-20190813_042622.wav,1,,0,2019-08-13T04:26:22-07:00,8/12/19,NOID,Pahe,4,4,,Pahe,,,,42.8,0.43,4.91,0.54,2.89,46.25,42.68,2.18,0.65,1.06,346.19,1_06,S3_Summer,5.83,4.2,0.8,16
1-06_SM42-20190813_044406.wav,1,,1,2019-08-13T04:44:06-07:00,8/12/19,PAHE,Pahe,5,5,,Pahe,,,,44.05,0.34,4.87,0.56,4.96,48.82,43.95,2.54,0.71,1.35,201.62,1_06,S3_Summer,2.95,4.2,0.8,16
1-06_SM42-20190813_045219.wav,1,,1,2019-08-13T04:52:19-07:00,8/12/19,PAHE,Pahe,13,14,,Pahe,Chme,,,47.61,0.57,4.51,0.66,5.57,60.84,45.91,6.54,1.25,2.88,179.45,1_06,S3_Summer,4.7,4.2,0.8,16
1-06_SM42-20190813_051120.wav,1,,0,2019-08-13T05:11:20-07:00,8/12/19,NOID,,1,2,Labl/Pahe,Pahe,Labl,,,42.14,0.44,6.78,0.2,3.82,44.33,41.52,0.58,0.42,0.57,261.95,1_06,S3_Summer,6.13,4.2,0.8,16
1-06_SM42-20190813_053051.wav,1,,1,2019-08-13T05:30:51-07:00,8/12/19,PAHE,Pahe,16,16,,Pahe,,,,45.06,0.65,5.74,0.58,9.53,56.74,44.3,6.88,0.9,1.65,104.88,1_06,S3_Summer,4.11,4.2,0.8,16
1-06_SM42-20190813_214747.wav,1,,2,2019-08-13T21:47:47-07:00,8/13/19,PAHE,Pahe,11,11,,Pahe,,,,44.87,0.64,5.54,0.38,4.17,50.91,44.16,3.24,0.49,1.01,239.85,1_06,S3_Summer,6.5,4.2,0.8,16
1-06_SM42-20190813_220552.wav,,1,0,2019-08-13T22:05:52-07:00,8/13/19,NOID,Tabr,4,4,,Tabr,,,,22.71,0.31,12.58,1.88,2.04,23.44,22.5,0.15,0.08,0.08,490.92,1_06,S3_Summer,3.37,4.2,0.8,16
