Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
5-01_SM42-20190107_183358.wav,,,0,2019-01-07T18:33:58-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190107_191750.wav,,1,0,2019-01-07T19:17:50-07:00,2019-01-07,NOID,Tabr,4,4,,Tabr,,,,21.39,0.25,14.81,0.6,1.25,21.97,21.03,0.1,0.02,0.04,798.9,5_01,S1_Winter,5.21,4.2,0.8,16
5-01_SM42-20190107_193517.wav,,,0,2019-01-07T19:35:17-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190107_194435.wav,,,0,2019-01-07T19:44:35-07:00,2019-01-07,NOID,,1,1,Tabr,Tabr,,,,21.84,,14.19,,2.27,23.29,21.08,0.01,0.19,0.19,440.53,5_01,S1_Winter,3.25,4.2,0.8,16
5-01_SM42-20190107_195013.wav,,1,0,2019-01-07T19:50:13-07:00,2019-01-07,APPH,Tabr,10,10,,Tabr,,,,22.62,0.87,13.72,4.36,3.45,26.64,21.57,0.64,0.28,0.41,290.17,5_01,S1_Winter,7.58,4.2,0.8,16
5-01_SM42-20190107_195036.wav,,1,1,2019-01-07T19:50:36-07:00,2019-01-07,TABR,Tabr,2,2,,Tabr,,,,22.53,0.22,13.51,0.4,1.93,24.24,21.5,0.33,0.19,0.21,518.51,5_01,S1_Winter,3.64,4.2,0.8,16
5-01_SM42-20190107_195054.wav,,1,0,2019-01-07T19:50:54-07:00,2019-01-07,NOID,Tabr,3,3,,Tabr,,,,21.88,0.42,13.65,0.88,2.21,23.29,21.08,0.22,0.12,0.15,451.95,5_01,S1_Winter,3.95,4.2,0.8,16
5-01_SM42-20190107_200816.wav,,1,1,2019-01-07T20:08:16-07:00,2019-01-07,TABR,Tabr,6,6,,Tabr,,,,21.72,0.56,13.63,1.48,2.53,23.42,20.7,0.31,0.16,0.21,395.19,5_01,S1_Winter,10.34,4.2,0.8,16
5-01_SM42-20190107_200956.wav,,1,2,2019-01-07T20:09:56-07:00,2019-01-07,TABR,Tabr,9,9,,Tabr,,,,22.13,0.27,13.65,0.58,1.5,23.45,21.46,0.18,0.11,0.17,665.71,5_01,S1_Winter,10.83,4.2,0.8,16
5-01_SM42-20190107_201653.wav,,,0,2019-01-07T20:16:53-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190107_205124.wav,,,0,2019-01-07T20:51:24-07:00,2019-01-07,NOID,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190107_214129.wav,,1,0,2019-01-07T21:41:29-07:00,2019-01-07,NOID,Tabr,2,2,,Tabr,,,,22.96,0.29,12.29,1.09,2.77,24.41,21.78,0.28,0.15,0.2,360.61,5_01,S1_Winter,3.35,4.2,0.8,16
5-01_SM42-20190108_004831.wav,,1,0,2019-01-08T00:48:31-07:00,2019-01-07,NOID,,,,,,,,,15.21,0.25,13.36,0.01,0.73,16.12,14.82,0.14,0.02,0.12,1364.3,5_01,S1_Winter,8.39,4.2,0.8,16
5-01_SM42-20190108_005035.wav,,1,1,2019-01-08T00:50:35-07:00,2019-01-07,TABR,Tabr,4,4,,Tabr,,,,22.97,0.41,10.25,1.44,1.79,24.45,22.1,0.44,0.2,0.27,559.81,5_01,S1_Winter,5.4,4.2,0.8,16
5-01_SM42-20190108_010901.wav,,1,0,2019-01-08T01:09:01-07:00,2019-01-07,NOID,,,,,,,,,15.48,0.28,13.16,1.04,1.33,16.57,14.83,0.22,0.07,0.12,749.54,5_01,S1_Winter,4.79,4.2,0.8,16
5-01_SM42-20190108_010937.wav,,,0,2019-01-08T01:09:37-07:00,2019-01-07,NOID,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190108_011739.wav,,,0,2019-01-08T01:17:39-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190108_015820.wav,,,0,2019-01-08T01:58:20-07:00,2019-01-07,NOID,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190108_034525.wav,,1,1,2019-01-08T03:45:25-07:00,2019-01-07,TABR,Tabr,10,10,,Tabr,,,,22.69,0.39,13.76,0.99,1.68,24.12,21.06,0.3,0.14,0.19,595.67,5_01,S1_Winter,15,4.2,0.8,16
5-01_SM42-20190108_053526.wav,,1,0,2019-01-08T05:35:26-07:00,2019-01-07,NOBA,Laci,3,3,,Laci,,,,18.64,0.29,13.05,3.02,13.95,18.81,18.71,0,0.08,0,71.69,5_01,S1_Winter,3.09,4.2,0.8,16
5-01_SM42-20190108_053538.wav,,,0,2019-01-08T05:35:38-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190108_053620.wav,,,0,2019-01-08T05:36:20-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190108_053626.wav,,,0,2019-01-08T05:36:26-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190108_054131.wav,,1,1,2019-01-08T05:41:31-07:00,2019-01-07,TABR,Tabr,8,8,,Tabr,,,,24.31,0.44,8.46,1.22,6.19,27.12,23.57,0.85,0.36,0.56,161.57,5_01,S1_Winter,6.44,4.2,0.8,16
5-01_SM42-20190108_055822.wav,,1,0,2019-01-08T05:58:22-07:00,2019-01-07,NOBA,,,,,,,,,15.48,0.31,6.66,0.76,33.26,15.82,15.41,0.47,0.32,0.03,30.06,5_01,S1_Winter,2.04,4.2,0.8,16
5-01_SM42-20190108_171539.wav,,,0,2019-01-08T17:15:39-07:00,2019-01-08,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,5.26,4.2,0.8,16
5-01_SM42-20190108_174533.wav,,,0,2019-01-08T17:45:33-07:00,2019-01-08,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S1_Winter,0,0,0.8,0
5-01_SM42-20190108_180435.wav,,1,1,2019-01-08T18:04:35-07:00,2019-01-08,TABR,Tabr,7,7,,Tabr,,,,21.28,0.3,14.77,1.48,3.23,22.39,20.77,0.21,0.08,0.11,309.28,5_01,S1_Winter,4.81,4.2,0.8,16
