Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
5-04_SM42-20190107_170833.wav,,,0,2019-01-07T17:08:33-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190107_182301.wav,,,0,2019-01-07T18:23:01-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190107_183017.wav,,,0,2019-01-07T18:30:17-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190107_190208.wav,,1,1,2019-01-07T19:02:08-07:00,2019-01-07,TABR,Tabr,15,15,,Tabr,,,,23.23,0.37,11.39,1.37,3.12,24.74,21.2,0.22,0.25,0.22,320.21,5_04,S1_Winter,10.02,4.2,0.8,16
5-04_SM42-20190107_191033.wav,,,0,2019-01-07T19:10:33-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,2.89,4.2,0.8,16
5-04_SM42-20190107_192531.wav,,1,1,2019-01-07T19:25:31-07:00,2019-01-07,TABR,Tabr,9,9,,Tabr,,,,21.11,0.32,12.93,2.1,2.08,22.63,20.35,0.21,0.12,0.18,481.24,5_04,S1_Winter,8.05,4.2,0.8,16
5-04_SM42-20190107_192759.wav,,1,0,2019-01-07T19:27:59-07:00,2019-01-07,NOID,Tabr,2,2,,Tabr,,,,21.51,0.15,12.71,1.82,1.83,22.57,20.31,0.22,0.08,0.12,545.68,5_04,S1_Winter,4.97,4.2,0.8,16
5-04_SM42-20190107_193801.wav,,,0,2019-01-07T19:38:01-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190107_195238.wav,,1,0,2019-01-07T19:52:38-07:00,2019-01-07,NOID,Tabr,8,8,,Tabr,,,,26.74,1.53,9.97,1.12,3.84,31.44,25.64,0.89,0.5,0.65,260.38,5_04,S1_Winter,8.21,4.2,0.8,16
5-04_SM42-20190107_201112.wav,,,0,2019-01-07T20:11:12-07:00,2019-01-07,NOBA,,,,,,,,,,,,,2.81,20.81,19.98,0.09,0.03,0.07,356.41,5_04,S1_Winter,2.01,4.2,0.8,16
5-04_SM42-20190107_201130.wav,,,0,2019-01-07T20:11:30-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190107_203118.wav,,,0,2019-01-07T20:31:18-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190107_204052.wav,,,0,2019-01-07T20:40:52-07:00,2019-01-07,NOBA,,1,1,Tabr/,Tabr,,,,21.4,,14.11,,,22.28,20.87,0.13,0.07,0.1,,5_04,S1_Winter,2.01,4.2,0.8,16
5-04_SM42-20190107_211449.wav,,1,0,2019-01-07T21:14:49-07:00,2019-01-07,APPH,Tabr,5,5,,Tabr,,,,22.05,0.74,11.44,1.95,1.67,25.54,21.39,0.62,0.31,0.44,598.25,5_04,S1_Winter,9.22,4.2,0.8,16
5-04_SM42-20190107_224618.wav,,1,0,2019-01-07T22:46:18-07:00,2019-01-07,NOID,,1,1,Tabr/,Tabr,,,,20.77,0.66,15.94,3.16,1.66,22.01,20.67,0.01,1.73,0.01,604,5_04,S1_Winter,4.17,4.2,0.8,16
5-04_SM42-20190107_234618.wav,,1,2,2019-01-07T23:46:18-07:00,2019-01-07,TABR,Tabr,12,12,,Tabr,,,,21.86,0.45,14.02,1.29,2.4,23.17,21.09,0.17,0.16,0.14,416,5_04,S1_Winter,12.82,4.2,0.8,16
5-04_SM42-20190108_031828.wav,,1,0,2019-01-08T03:18:28-07:00,2019-01-07,NOID,,2,5,Eupe/Anpa/Laci/Idph,Eupe,Anpa,Laci,Idph,16.29,1.97,11.88,2.87,1.06,16.63,12.72,0.45,0.23,0.27,941.69,5_04,S1_Winter,14,4.2,0.8,16
5-04_SM42-20190108_032003.wav,,,0,2019-01-08T03:20:03-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_033947.wav,,1,2,2019-01-08T03:39:47-07:00,2019-01-07,EUPE,Eupe,5,7,,Eupe,Idph,,,11.46,0.41,13.16,3.88,1.45,16.69,10.79,0.76,0.32,0.51,688.16,5_04,S1_Winter,15,4.2,0.8,16
5-04_SM42-20190108_035743.wav,,,0,2019-01-08T03:57:43-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_054526.wav,,1,0,2019-01-08T05:45:26-07:00,2019-01-07,NOBA,,2,2,Laci,Laci,,,,17.15,0.48,9.7,3.12,35.85,17.67,17.26,0.23,0.01,0.02,27.89,5_04,S1_Winter,2.52,4.2,0.8,16
5-04_SM42-20190108_060717.wav,,,0,2019-01-08T06:07:17-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_070506.wav,,,0,2019-01-08T07:05:06-07:00,2019-01-07,NOBA,,,,,,,,,,,,,52.42,27.96,27.34,0,1.93,0,19.08,5_04,S1_Winter,2.14,4.2,0.8,16
5-04_SM42-20190108_071142.wav,,,0,2019-01-08T07:11:42-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_071159.wav,,,0,2019-01-08T07:11:59-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_071542.wav,,,0,2019-01-08T07:15:42-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_071549.wav,,,0,2019-01-08T07:15:49-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_071554.wav,,,0,2019-01-08T07:15:54-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_071613.wav,,,0,2019-01-08T07:16:13-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_071651.wav,,,0,2019-01-08T07:16:51-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_072616.wav,,,0,2019-01-08T07:26:16-07:00,2019-01-07,NOBA,,,,,,,,,,,,,2.08,16.3,15.43,0,0.05,0,480.42,5_04,S1_Winter,2.5,4.2,0.8,16
5-04_SM42-20190108_073423.wav,,,0,2019-01-08T07:34:23-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_074618.wav,,,0,2019-01-08T07:46:18-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_075507.wav,1,,0,2019-01-08T07:55:07-07:00,2019-01-07,NOBA,,,,,,,,,41.71,1.55,5.97,5.23,43.79,42.2,41.71,0.04,0.26,0.08,22.84,5_04,S1_Winter,2.05,4.2,0.8,16
5-04_SM42-20190108_075607.wav,,1,0,2019-01-08T07:56:07-07:00,2019-01-07,NOBA,,1,1,Anpa/,Anpa,,,,15.45,0.3,32.19,2.87,0.63,15.79,15.62,0,0,0,1593.31,5_04,S1_Winter,5.24,4.2,0.8,16
5-04_SM42-20190108_075626.wav,,,0,2019-01-08T07:56:26-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_075639.wav,,,0,2019-01-08T07:56:39-07:00,2019-01-07,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_171930.wav,,,0,2019-01-08T17:19:30-07:00,2019-01-08,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_171940.wav,,,0,2019-01-08T17:19:40-07:00,2019-01-08,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
5-04_SM42-20190108_172657.wav,,,0,2019-01-08T17:26:57-07:00,2019-01-08,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_04,S1_Winter,0,0,0.8,0
