Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
4-08_SM42-20190107_204923.wav,,,0,2019-01-07T20:49:23-07:00,1/7/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,4_08,S1_Winter,0,0,0.8,0
4-08_SM42-20190107_205651.wav,,,0,2019-01-07T20:56:51-07:00,1/7/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,4_08,S1_Winter,0,0,0.8,0
4-08_SM42-20190108_184846.wav,,1,1,2019-01-08T18:48:46-07:00,1/8/19,TABR,Tabr,3,4,,Tabr,Anpa,,,21.64,1.47,14.28,1.22,3.77,22.8,21.51,0.08,0.21,0.06,265.02,4_08,S1_Winter,2.01,4.2,0.8,16
4-08_SM42-20190108_184851.wav,,1,0,2019-01-08T18:48:51-07:00,1/8/19,TWBA,Tabr,7,8,,Tabr,Laci,,,21.7,0.39,16.14,1.94,4.69,22.25,21.15,0.1,0.06,0.05,213.04,4_08,S1_Winter,3.52,4.2,0.8,16
4-08_SM42-20190108_185840.wav,,1,1,2019-01-08T18:58:40-07:00,1/8/19,TABR,Tabr,13,13,,Tabr,,,,21.53,0.2,16.42,0.54,2.72,22.26,20.86,0.09,0.04,0.08,367.26,4_08,S1_Winter,10.92,4.2,0.8,16
4-08_SM42-20190108_190607.wav,,1,1,2019-01-08T19:06:07-07:00,1/8/19,TABR,Tabr,16,16,,Tabr,,,,23.04,0.85,16.24,1.03,2.66,23.93,21.61,0.2,0.12,0.08,376.36,4_08,S1_Winter,10.39,4.2,0.8,16
4-08_SM42-20190108_190944.wav,,1,1,2019-01-08T19:09:44-07:00,1/8/19,TABR,Tabr,11,11,,Tabr,,,,24.2,0.37,13.91,1.32,2.74,25.32,22.93,0.24,0.08,0.12,364.9,4_08,S1_Winter,4.8,4.2,0.8,16
4-08_SM42-20190108_190950.wav,,1,0,2019-01-08T19:09:50-07:00,1/8/19,APPH,Tabr,6,6,,Tabr,,,,23.58,0.6,15.23,2.15,2,25.15,22.52,0.36,0.1,0.13,499.72,4_08,S1_Winter,5.47,4.2,0.8,16
4-08_SM42-20190108_192812.wav,,1,1,2019-01-08T19:28:12-07:00,1/8/19,TABR,Tabr,5,5,,Tabr,,,,23.38,0.11,16.17,0.42,2.53,23.78,22.55,0.05,0.03,0.04,394.63,4_08,S1_Winter,3.01,4.2,0.8,16
4-08_SM42-20190108_193037.wav,,1,0,2019-01-08T19:30:37-07:00,1/8/19,APPH,Tabr,9,9,,Tabr,,,,23.74,0.84,16.05,2.09,3.77,24.77,22.73,0.16,0.09,0.11,265.32,4_08,S1_Winter,3.53,4.2,0.8,16
4-08_SM42-20190108_193043.wav,,1,1,2019-01-08T19:30:43-07:00,1/8/19,TABR,Tabr,4,4,,Tabr,,,,23.21,0.47,16.88,1.11,2.91,23.61,22.66,0.05,0.09,0.04,343.26,4_08,S1_Winter,2.51,4.2,0.8,16
