Filename,HiF,LoF,Call Quality,Timestamp,MonitoringNight,Species Manual ID,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),Version,AccpQuality,Max#CallsConsidered
5-01_SM42-20190805_192346.wav,,,0,2019-08-05T19:23:46-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190805_192553.wav,,,0,2019-08-05T19:25:53-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190805_193204.wav,,,0,2019-08-05T19:32:04-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190805_193423.wav,,,0,2019-08-05T19:34:23-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190805_203430.wav,,,0,2019-08-05T20:34:30-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190805_214925.wav,,,0,2019-08-05T21:49:25-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190805_215946.wav,,,0,2019-08-05T21:59:46-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190805_231934.wav,,1,2,2019-08-05T23:19:34-07:00,8/5/19,LAXA,Laxa,10,12,,Laxa,Tabr,,,31.24,2.19,10.81,2.66,5.39,37.01,30.51,1.63,0.54,0.83,185.58,5_01,S3_Summer,4.89,4.2,0.8,16
5-01_SM42-20190805_234347.wav,,1,0,2019-08-05T23:43:47-07:00,8/5/19,NOID,,2,4,Tabr/Laxa,Tabr,Laxa,,,28.06,2.05,13.3,3.32,3.6,30.75,27.65,0.55,0.2,0.33,278.01,5_01,S3_Summer,3.57,4.2,0.8,16
5-01_SM42-20190806_000100.wav,,,0,2019-08-06T00:01:00-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190806_001836.wav,,,0,2019-08-06T00:18:36-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190806_002237.wav,,,0,2019-08-06T00:22:37-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190806_002619.wav,,1,0,2019-08-06T00:26:19-07:00,8/5/19,TWBA,Laxa,15,16,,Laxa,Tabr,,,31.48,1.64,11.54,2.93,6.06,42.89,31.15,3.35,0.71,1.28,164.94,5_01,S3_Summer,12.06,4.2,0.8,16
5-01_SM42-20190806_004152.wav,1,,0,2019-08-06T00:41:52-07:00,8/5/19,NOID,Myca,4,5,,Myca,Myyu,,,49.66,2.02,2.97,0.58,9.58,81.62,44.09,19.27,7.67,13.82,104.35,5_01,S3_Summer,6.02,4.2,0.8,16
5-01_SM42-20190806_010539.wav,,1,0,2019-08-06T01:05:39-07:00,8/5/19,NOBA,,,,,,,,,22.9,0.09,3.06,2.04,18.8,23.58,22.84,0.28,0.32,0.28,53.19,5_01,S3_Summer,2.48,4.2,0.8,16
5-01_SM42-20190806_010550.wav,,,0,2019-08-06T01:05:50-07:00,8/5/19,NOBA,,,,,,,,,,,,,5.23,23.78,22.87,0.2,0.24,0.26,191.36,5_01,S3_Summer,2.01,4.2,0.8,16
5-01_SM42-20190806_010600.wav,,,0,2019-08-06T01:06:00-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190806_010808.wav,,,0,2019-08-06T01:08:08-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190806_010825.wav,,,0,2019-08-06T01:08:25-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
5-01_SM42-20190806_010850.wav,,,0,2019-08-06T01:08:50-07:00,8/5/19,NOBA,,,,,,,,,,,,,66.53,23.68,22.95,0.5,0.71,0.39,15.03,5_01,S3_Summer,2.37,4.2,0.8,16
5-01_SM42-20190806_010929.wav,,1,0,2019-08-06T01:09:29-07:00,8/5/19,NOBA,,,,,,,,,22.48,0.42,1.69,0.03,44.93,22.83,22.43,0.31,0.27,0.33,22.26,5_01,S3_Summer,2.57,4.2,0.8,16
5-01_SM42-20190806_010949.wav,,1,0,2019-08-06T01:09:49-07:00,8/5/19,TWBA,Tabr,12,12,,Tabr,,,,22.96,2.13,15.98,3.25,5.06,27.53,20.75,0.86,0.3,0.52,197.7,5_01,S3_Summer,14.2,4.2,0.8,16
5-01_SM42-20190806_011019.wav,,,0,2019-08-06T01:10:19-07:00,8/5/19,NOBA,,,,,,,,,,,,,Inf,,,,,,,5_01,S3_Summer,0,0,0.8,0
